index,n,m,Dimension,Distribution,Strategy,PSV,OPT,Plurality,Plurality Distortion,Copeland,Copeland Distortion,STV,STV Distortion,Borda,Borda Distortion,Plurality Veto,Plurality Veto Distortion
24,200,15,1D,bimodal,compromise,0.1,Candidate 10,Candidate 1,1.1353813332114542,Candidate 10,1.0,Candidate 12,1.2306209749694883,Candidate 1,1.1353813332114542,Candidate 10,1.0
25,200,15,1D,bimodal,compromise,0.1,Candidate 0,Candidate 4,1.0329611489988686,Candidate 10,1.2443496387618762,Candidate 8,1.270575848212727,Candidate 11,1.0103486085768285,Candidate 11,1.0103486085768285
26,200,15,1D,bimodal,compromise,0.1,Candidate 9,Candidate 8,1.2267930189507974,Candidate 7,1.0327467500094676,Candidate 8,1.2267930189507974,Candidate 12,1.0005703463684044,Candidate 11,1.0006236205821615
27,200,15,1D,bimodal,compromise,0.1,Candidate 4,Candidate 13,1.2914051468098549,Candidate 13,1.2914051468098549,Candidate 2,1.085792400162431,Candidate 8,1.0669572392052415,Candidate 7,1.0001014765822176
28,200,15,1D,bimodal,compromise,0.1,Candidate 2,Candidate 12,1.073247706279365,Candidate 11,1.2460270250082692,Candidate 14,1.2157524527064751,Candidate 8,1.0028667178170445,Candidate 9,1.0068969243923065
29,200,15,1D,bimodal,compromise,0.1,Candidate 14,Candidate 5,1.2960892975444898,Candidate 14,1.0,Candidate 7,1.3424335267526555,Candidate 11,1.0628918451201417,Candidate 14,1.0
30,200,15,1D,bimodal,compromise,0.1,Candidate 6,Candidate 3,1.0889371077742043,Candidate 14,1.0146288743593528,Candidate 8,1.1914401300898105,Candidate 14,1.0146288743593528,Candidate 14,1.0146288743593528
31,200,15,1D,bimodal,compromise,0.1,Candidate 14,Candidate 0,1.4696845354855466,Candidate 8,1.0898711772466527,Candidate 11,1.378801402719343,Candidate 10,1.0165991173937925,Candidate 10,1.0165991173937925
32,200,15,1D,bimodal,compromise,0.1,Candidate 5,Candidate 8,1.1231572732746533,Candidate 13,1.185988080769951,Candidate 8,1.1231572732746533,Candidate 8,1.1231572732746533,Candidate 8,1.1231572732746533
33,200,15,1D,bimodal,compromise,0.1,Candidate 13,Candidate 5,1.1073332547865775,Candidate 13,1.0,Candidate 5,1.1073332547865775,Candidate 5,1.1073332547865775,Candidate 13,1.0
34,200,15,1D,bimodal,compromise,0.1,Candidate 3,Candidate 7,1.2321899686856228,Candidate 7,1.2321899686856228,Candidate 4,1.1316413997763686,Candidate 14,1.0120949283446,Candidate 14,1.0120949283446
35,200,15,1D,bimodal,compromise,0.1,Candidate 3,Candidate 12,1.2485963133530738,Candidate 12,1.2485963133530738,Candidate 12,1.2485963133530738,Candidate 3,1.0,Candidate 3,1.0
36,200,15,1D,bimodal,compromise,0.1,Candidate 3,Candidate 14,1.4182011061136715,Candidate 3,1.0,Candidate 11,1.0784166398204946,Candidate 10,1.0528721198078639,Candidate 3,1.0
37,200,15,1D,bimodal,compromise,0.1,Candidate 6,Candidate 2,1.2699774507772092,Candidate 10,1.0291330120933677,Candidate 13,1.2156972789715572,Candidate 1,1.013985067309208,Candidate 1,1.013985067309208
38,200,15,1D,bimodal,compromise,0.1,Candidate 10,Candidate 4,1.3484578839971733,Candidate 14,1.3114590221223814,Candidate 12,1.0432991314161417,Candidate 7,1.01921725658785,Candidate 7,1.01921725658785
39,200,15,1D,bimodal,compromise,0.1,Candidate 7,Candidate 12,1.3856507801817028,Candidate 10,1.1092039887739913,Candidate 10,1.1092039887739913,Candidate 1,1.0862334588502227,Candidate 7,1.0
40,200,15,1D,bimodal,compromise,0.1,Candidate 11,Candidate 8,1.2493970566615806,Candidate 12,1.0172189119840218,Candidate 8,1.2493970566615806,Candidate 5,1.0699589597608117,Candidate 12,1.0172189119840218
41,200,15,1D,bimodal,compromise,0.1,Candidate 13,Candidate 2,1.078169748218781,Candidate 7,1.1625342874626952,Candidate 5,1.2671929648607803,Candidate 8,1.023662922207484,Candidate 13,1.0
42,200,15,1D,bimodal,compromise,0.1,Candidate 11,Candidate 2,1.0573561994092961,Candidate 10,1.184114529800684,Candidate 2,1.0573561994092961,Candidate 2,1.0573561994092961,Candidate 11,1.0
43,200,15,1D,bimodal,compromise,0.1,Candidate 13,Candidate 11,1.2120989774474387,Candidate 7,1.1568617693449057,Candidate 11,1.2120989774474387,Candidate 13,1.0,Candidate 8,1.0002295018708798
44,200,15,1D,bimodal,compromise,0.1,Candidate 10,Candidate 5,1.2100015325359603,Candidate 7,1.2046101738391848,Candidate 11,1.046915189001149,Candidate 11,1.046915189001149,Candidate 10,1.0
45,200,15,1D,bimodal,compromise,0.1,Candidate 11,Candidate 10,1.3295161187738955,Candidate 7,1.0073842921134009,Candidate 6,1.145345919618856,Candidate 11,1.0,Candidate 7,1.0073842921134009
46,200,15,1D,bimodal,compromise,0.1,Candidate 1,Candidate 10,1.2689210765200607,Candidate 10,1.2689210765200607,Candidate 5,1.087257824136841,Candidate 1,1.0,Candidate 1,1.0
47,200,15,1D,bimodal,compromise,0.1,Candidate 0,Candidate 9,1.3252342035196674,Candidate 13,1.3619113806198513,Candidate 9,1.3252342035196674,Candidate 9,1.3252342035196674,Candidate 4,1.0000065004827445
48,200,15,1D,bimodal,compromise,0.1,Candidate 1,Candidate 7,1.0722751707977032,Candidate 9,1.311997330259942,Candidate 7,1.0722751707977032,Candidate 7,1.0722751707977032,Candidate 12,1.0176857757763653
49,200,15,1D,bimodal,compromise,0.1,Candidate 7,Candidate 3,1.3451785804253722,Candidate 8,1.0839825374108083,Candidate 9,1.1335402452241181,Candidate 8,1.0839825374108083,Candidate 7,1.0
0,200,15,1D,bimodal,compromise,0.25,Candidate 2,Candidate 9,1.446635819712932,Candidate 13,1.045465750977612,Candidate 13,1.045465750977612,Candidate 13,1.045465750977612,Candidate 13,1.045465750977612
1,200,15,1D,bimodal,compromise,0.25,Candidate 1,Candidate 4,1.3464286514686843,Candidate 8,1.3075196517872325,Candidate 13,1.1209901218605096,Candidate 13,1.1209901218605096,Candidate 11,1.0060687975203209
2,200,15,1D,bimodal,compromise,0.25,Candidate 14,Candidate 13,1.4593015300296912,Candidate 7,1.2656150137456035,Candidate 10,1.1424258040473085,Candidate 12,1.000421363061048,Candidate 9,1.0075778849937858
3,200,15,1D,bimodal,compromise,0.25,Candidate 9,Candidate 8,1.2066471449108869,Candidate 8,1.2066471449108869,Candidate 8,1.2066471449108869,Candidate 10,1.012718504824782,Candidate 10,1.012718504824782
4,200,15,1D,bimodal,compromise,0.25,Candidate 3,Candidate 13,1.1125696334145296,Candidate 10,1.412214885946896,Candidate 13,1.1125696334145296,Candidate 13,1.1125696334145296,Candidate 13,1.1125696334145296
5,200,15,1D,bimodal,compromise,0.25,Candidate 1,Candidate 7,1.1975613027519834,Candidate 7,1.1975613027519834,Candidate 7,1.1975613027519834,Candidate 8,1.0052318871683805,Candidate 13,1.0368995440250923
6,200,15,1D,bimodal,compromise,0.25,Candidate 7,Candidate 3,1.0467349023273642,Candidate 13,1.5314253928797021,Candidate 9,1.171018681736471,Candidate 11,1.0234453216587776,Candidate 11,1.0234453216587776
7,200,15,1D,bimodal,compromise,0.25,Candidate 1,Candidate 0,1.0518948350817425,Candidate 14,1.3502216775377918,Candidate 9,1.0567014323636785,Candidate 9,1.0567014323636785,Candidate 9,1.0567014323636785
8,200,15,1D,bimodal,compromise,0.25,Candidate 5,Candidate 13,1.2008960288672192,Candidate 14,1.124057779690891,Candidate 13,1.2008960288672192,Candidate 8,1.0166088258793846,Candidate 9,1.0263154191049533
9,200,15,1D,bimodal,compromise,0.25,Candidate 10,Candidate 3,1.2357797876010401,Candidate 11,1.0406175383329994,Candidate 7,1.1629993006440622,Candidate 10,1.0,Candidate 10,1.0
10,200,15,1D,bimodal,compromise,0.25,Candidate 12,Candidate 11,1.4195240462644454,Candidate 7,1.1929959733975783,Candidate 7,1.1929959733975783,Candidate 8,1.030492736885492,Candidate 8,1.030492736885492
11,200,15,1D,bimodal,compromise,0.25,Candidate 3,Candidate 11,1.3636026501731737,Candidate 8,1.014185722025133,Candidate 2,1.096981083593099,Candidate 8,1.014185722025133,Candidate 8,1.014185722025133
12,200,15,1D,bimodal,compromise,0.25,Candidate 14,Candidate 8,1.2789664999298695,Candidate 8,1.2789664999298695,Candidate 13,1.2176141657303834,Candidate 12,1.000177688797396,Candidate 9,1.0109894114895561
13,200,15,1D,bimodal,compromise,0.25,Candidate 5,Candidate 8,1.0484534210033396,Candidate 8,1.0484534210033396,Candidate 8,1.0484534210033396,Candidate 8,1.0484534210033396,Candidate 8,1.0484534210033396
14,200,15,1D,bimodal,compromise,0.25,Candidate 1,Candidate 0,1.4080611936401664,Candidate 12,1.381550787936453,Candidate 10,1.045961226019553,Candidate 10,1.045961226019553,Candidate 10,1.045961226019553
15,200,15,1D,bimodal,compromise,0.25,Candidate 11,Candidate 11,1.0,Candidate 11,1.0,Candidate 8,1.2353452753931364,Candidate 8,1.2353452753931364,Candidate 11,1.0
16,200,15,1D,bimodal,compromise,0.25,Candidate 0,Candidate 0,1.0,Candidate 13,1.088631710551909,Candidate 11,1.3764920630655924,Candidate 13,1.088631710551909,Candidate 13,1.088631710551909
17,200,15,1D,bimodal,compromise,0.25,Candidate 3,Candidate 3,1.0,Candidate 10,1.6495042192795053,Candidate 3,1.0,Candidate 12,1.0500077151526652,Candidate 12,1.0500077151526652
18,200,15,1D,bimodal,compromise,0.25,Candidate 4,Candidate 12,1.0913247820142065,Candidate 13,1.0174106039174133,Candidate 12,1.0913247820142065,Candidate 14,1.0243329912928263,Candidate 14,1.0243329912928263
19,200,15,1D,bimodal,compromise,0.25,Candidate 4,Candidate 12,1.0066756473881773,Candidate 14,1.4994684427998501,Candidate 8,1.2764614322864043,Candidate 7,1.1621550001896672,Candidate 12,1.0066756473881773
20,200,15,1D,bimodal,compromise,0.25,Candidate 4,Candidate 13,1.1581537821934276,Candidate 13,1.1581537821934276,Candidate 11,1.3757019316732524,Candidate 9,1.0062487187089264,Candidate 14,1.019905346850252
21,200,15,1D,bimodal,compromise,0.25,Candidate 3,Candidate 12,1.0042484520100283,Candidate 10,2.049850603665031,Candidate 12,1.0042484520100283,Candidate 13,1.1224868565558306,Candidate 12,1.0042484520100283
22,200,15,1D,bimodal,compromise,0.25,Candidate 9,Candidate 12,1.3988301467283728,Candidate 0,1.0006395525537337,Candidate 10,1.0364907529749299,Candidate 10,1.0364907529749299,Candidate 10,1.0364907529749299
23,200,15,1D,bimodal,compromise,0.25,Candidate 2,Candidate 13,1.2436510734779247,Candidate 7,1.0193925646713096,Candidate 13,1.2436510734779247,Candidate 10,1.0187726938137105,Candidate 10,1.0187726938137105
24,200,15,1D,bimodal,compromise,0.25,Candidate 11,Candidate 14,1.3194829491106235,Candidate 7,1.1410845599351582,Candidate 14,1.3194829491106235,Candidate 11,1.0,Candidate 11,1.0
25,200,15,1D,bimodal,compromise,0.25,Candidate 12,Candidate 12,1.0,Candidate 8,1.1710654164695498,Candidate 8,1.1710654164695498,Candidate 8,1.1710654164695498,Candidate 12,1.0
26,200,15,1D,bimodal,compromise,0.25,Candidate 4,Candidate 7,1.1180812702408174,Candidate 10,1.4908222762505994,Candidate 7,1.1180812702408174,Candidate 7,1.1180812702408174,Candidate 12,1.0016666695285756
27,200,15,1D,bimodal,compromise,0.25,Candidate 6,Candidate 14,1.0877090175709911,Candidate 10,1.1261592117708656,Candidate 11,1.2247486620689478,Candidate 14,1.0877090175709911,Candidate 14,1.0877090175709911
28,200,15,1D,bimodal,compromise,0.25,Candidate 5,Candidate 14,1.1486978192415376,Candidate 12,1.362523514723043,Candidate 14,1.1486978192415376,Candidate 9,1.06855822815839,Candidate 8,1.0090137751187152
29,200,15,1D,bimodal,compromise,0.25,Candidate 10,Candidate 2,1.1893423640267475,Candidate 10,1.0,Candidate 9,1.173875322118517,Candidate 2,1.1893423640267475,Candidate 10,1.0
30,200,15,1D,bimodal,compromise,0.25,Candidate 6,Candidate 1,1.2275568734518836,Candidate 7,1.5506293035966512,Candidate 10,1.0801384677534611,Candidate 10,1.0801384677534611,Candidate 10,1.0801384677534611
31,200,15,1D,bimodal,compromise,0.25,Candidate 12,Candidate 8,1.0571564994106066,Candidate 13,1.1406328937755987,Candidate 8,1.0571564994106066,Candidate 8,1.0571564994106066,Candidate 8,1.0571564994106066
32,200,15,1D,bimodal,compromise,0.25,Candidate 3,Candidate 10,1.3316781757517435,Candidate 8,1.6567214821260812,Candidate 10,1.3316781757517435,Candidate 13,1.0183944979362336,Candidate 13,1.0183944979362336
33,200,15,1D,bimodal,compromise,0.25,Candidate 6,Candidate 0,1.1215152071332781,Candidate 12,1.350398913299867,Candidate 11,1.1961987168698898,Candidate 9,1.1637153240368043,Candidate 10,1.0108588372621463
34,200,15,1D,bimodal,compromise,0.25,Candidate 5,Candidate 5,1.0,Candidate 14,1.2430468602929672,Candidate 7,1.0381287301864877,Candidate 12,1.002926469336047,Candidate 12,1.002926469336047
35,200,15,1D,bimodal,compromise,0.25,Candidate 3,Candidate 1,1.1195379901318705,Candidate 10,1.022339401480078,Candidate 8,1.0995819751025135,Candidate 9,1.0018128006848273,Candidate 10,1.022339401480078
36,200,15,1D,bimodal,compromise,0.25,Candidate 1,Candidate 2,1.3263239367957003,Candidate 11,1.1980938016569875,Candidate 11,1.1980938016569875,Candidate 12,1.0143431256070787,Candidate 7,1.0169799761601885
37,200,15,1D,bimodal,compromise,0.25,Candidate 6,Candidate 8,1.522958033163993,Candidate 14,1.0775077756398121,Candidate 7,1.197036231640912,Candidate 14,1.0775077756398121,Candidate 14,1.0775077756398121
38,200,15,1D,bimodal,compromise,0.25,Candidate 13,Candidate 0,1.2572436490709664,Candidate 9,1.2258440585586152,Candidate 14,1.2119283387839956,Candidate 11,1.051962139500105,Candidate 13,1.0
39,200,15,1D,bimodal,compromise,0.25,Candidate 11,Candidate 3,1.2963174867906548,Candidate 9,1.1151190924583074,Candidate 9,1.1151190924583074,Candidate 9,1.1151190924583074,Candidate 11,1.0
40,200,15,1D,bimodal,compromise,0.25,Candidate 8,Candidate 2,1.086600941159915,Candidate 12,1.1506626602541625,Candidate 12,1.1506626602541625,Candidate 7,1.0292070872372008,Candidate 7,1.0292070872372008
41,200,15,1D,bimodal,compromise,0.25,Candidate 10,Candidate 1,1.0307483381388678,Candidate 9,1.2105053713891194,Candidate 9,1.2105053713891194,Candidate 10,1.0,Candidate 10,1.0
42,200,15,1D,bimodal,compromise,0.25,Candidate 7,Candidate 9,1.384703982061753,Candidate 13,1.1891700128822102,Candidate 9,1.384703982061753,Candidate 10,1.0326485672119303,Candidate 10,1.0326485672119303
43,200,15,1D,bimodal,compromise,0.25,Candidate 10,Candidate 10,1.0,Candidate 14,1.1391580318054395,Candidate 12,1.384063237701419,Candidate 14,1.1391580318054395,Candidate 10,1.0
44,200,15,1D,bimodal,compromise,0.25,Candidate 10,Candidate 3,1.1058353284940377,Candidate 13,1.0917528276493624,Candidate 8,1.2872167550538987,Candidate 3,1.1058353284940377,Candidate 10,1.0
45,200,15,1D,bimodal,compromise,0.25,Candidate 2,Candidate 6,1.223222352131053,Candidate 12,1.15559248916075,Candidate 14,1.2244478831909282,Candidate 7,1.0364339307761228,Candidate 7,1.0364339307761228
46,200,15,1D,bimodal,compromise,0.25,Candidate 8,Candidate 4,1.403127846202134,Candidate 12,1.0637256118617047,Candidate 9,1.4137664024427723,Candidate 12,1.0637256118617047,Candidate 8,1.0
47,200,15,1D,bimodal,compromise,0.25,Candidate 10,Candidate 8,1.0764801768340841,Candidate 13,1.4575745192428124,Candidate 8,1.0764801768340841,Candidate 8,1.0764801768340841,Candidate 8,1.0764801768340841
48,200,15,1D,bimodal,compromise,0.25,Candidate 5,Candidate 8,1.593791067005852,Candidate 12,1.1795037483555406,Candidate 12,1.1795037483555406,Candidate 10,1.0476452268477185,Candidate 10,1.0476452268477185
49,200,15,1D,bimodal,compromise,0.25,Candidate 3,Candidate 10,1.1786391788236177,Candidate 7,1.2303051647981622,Candidate 10,1.1786391788236177,Candidate 10,1.1786391788236177,Candidate 3,1.0
0,200,15,1D,bimodal,compromise,0.5,Candidate 8,Candidate 0,1.17333740332954,Candidate 8,1.0,Candidate 14,1.190483232687873,Candidate 9,1.0305900117139655,Candidate 9,1.0305900117139655
1,200,15,1D,bimodal,compromise,0.5,Candidate 1,Candidate 0,1.4728983015008443,Candidate 4,1.030763017308766,Candidate 8,1.0981006825010617,Candidate 13,1.0439744194423897,Candidate 11,1.0634609624869449
2,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 0,1.5488067642132644,Candidate 9,1.0242165751429912,Candidate 13,1.2059976377093375,Candidate 9,1.0242165751429912,Candidate 9,1.0242165751429912
3,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 4,1.1832888438254014,Candidate 14,1.5674656501570898,Candidate 12,1.1316017903106224,Candidate 12,1.1316017903106224,Candidate 8,1.032897421618168
4,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 10,1.1279913449963128,Candidate 14,1.4216515877446094,Candidate 10,1.1279913449963128,Candidate 10,1.1279913449963128,Candidate 10,1.1279913449963128
5,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 6,1.5085288038632216,Candidate 13,1.4378371361850055,Candidate 8,1.0711775971495812,Candidate 12,1.0153350894411146,Candidate 12,1.0153350894411146
6,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 0,1.3002563308461847,Candidate 9,1.1493443944356996,Candidate 9,1.1493443944356996,Candidate 11,1.0282605184961042,Candidate 11,1.0282605184961042
7,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 8,1.0710439217213903,Candidate 8,1.0710439217213903,Candidate 8,1.0710439217213903,Candidate 8,1.0710439217213903,Candidate 8,1.0710439217213903
8,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 1,1.0507855497793637,Candidate 13,1.0151652889209368,Candidate 12,1.232113639094288,Candidate 13,1.0151652889209368,Candidate 13,1.0151652889209368
9,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 9,1.1813053118967864,Candidate 8,1.6096328901457406,Candidate 9,1.1813053118967864,Candidate 12,1.0229296788291269,Candidate 12,1.0229296788291269
10,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 5,1.3006838377179328,Candidate 14,1.3343675673247795,Candidate 13,1.1633337772278307,Candidate 13,1.1633337772278307,Candidate 7,1.0096224352057004
11,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 1,1.0347822235568966,Candidate 9,1.0426079151491379,Candidate 12,1.1295941034548915,Candidate 9,1.0426079151491379,Candidate 9,1.0426079151491379
12,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 5,1.147796650040942,Candidate 13,1.2571845473986114,Candidate 12,1.22199038018082,Candidate 12,1.22199038018082,Candidate 14,1.0238786422859623
13,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 3,1.1029988575114311,Candidate 13,1.5840685615585188,Candidate 14,1.2418341543387388,Candidate 10,1.016558029166234,Candidate 8,1.0409724732695185
14,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 11,1.0374178249883472,Candidate 9,1.338536795499191,Candidate 9,1.338536795499191,Candidate 7,1.2043356069157194,Candidate 11,1.0374178249883472
15,200,15,1D,bimodal,compromise,0.5,Candidate 8,Candidate 14,1.0309654203267533,Candidate 14,1.0309654203267533,Candidate 10,1.1981566432666781,Candidate 13,1.1174773819784074,Candidate 14,1.0309654203267533
16,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 9,1.3432956297571688,Candidate 9,1.3432956297571688,Candidate 9,1.3432956297571688,Candidate 12,1.0506539786297349,Candidate 12,1.0506539786297349
17,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 10,1.0238783755481176,Candidate 7,1.1570667932856997,Candidate 8,1.3200600884417784,Candidate 10,1.0238783755481176,Candidate 10,1.0238783755481176
18,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 0,1.0491034537650066,Candidate 13,1.7374285386540247,Candidate 7,1.1555279586968887,Candidate 8,1.0143594018114281,Candidate 9,1.0507355218658692
19,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 7,1.0638669147517035,Candidate 7,1.0638669147517035,Candidate 7,1.0638669147517035,Candidate 11,1.021787279243001,Candidate 11,1.021787279243001
20,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 8,1.2719437487388103,Candidate 9,1.0,Candidate 8,1.2719437487388103,Candidate 14,1.0868126025567992,Candidate 14,1.0868126025567992
21,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 14,1.5452251266429295,Candidate 10,1.0290556691899662,Candidate 12,1.3008171776546706,Candidate 9,1.070218088613089,Candidate 10,1.0290556691899662
22,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 12,1.1842529192620095,Candidate 13,1.2203177008492,Candidate 12,1.1842529192620095,Candidate 12,1.1842529192620095,Candidate 7,1.0
23,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 14,1.3051341010039201,Candidate 13,1.0,Candidate 9,1.0723066211105747,Candidate 9,1.0723066211105747,Candidate 9,1.0723066211105747
24,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 12,1.1711900649455922,Candidate 7,1.363796491107142,Candidate 12,1.1711900649455922,Candidate 11,1.013288700683989,Candidate 8,1.0214034639457987
25,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 11,1.2429683037675798,Candidate 8,1.467527559696349,Candidate 11,1.2429683037675798,Candidate 11,1.2429683037675798,Candidate 11,1.2429683037675798
26,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 12,1.0,Candidate 12,1.0,Candidate 11,1.2270769489364304,Candidate 7,1.1241528889037493,Candidate 12,1.0
27,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 7,1.22387054512525,Candidate 7,1.22387054512525,Candidate 7,1.22387054512525,Candidate 10,1.0288499157404118,Candidate 10,1.0288499157404118
28,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 8,1.3390500823326144,Candidate 9,1.2152783936927845,Candidate 8,1.3390500823326144,Candidate 10,1.0633752117203992,Candidate 10,1.0633752117203992
29,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 9,1.0292354726281938,Candidate 12,1.0395234121837,Candidate 11,1.1149825183460509,Candidate 9,1.0292354726281938,Candidate 9,1.0292354726281938
30,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 10,1.545598903991611,Candidate 11,1.5657036554250447,Candidate 13,1.1656135228024442,Candidate 14,1.0250687132862677,Candidate 12,1.03747405199926
31,200,15,1D,bimodal,compromise,0.5,Candidate 1,Candidate 9,1.1012343686137922,Candidate 11,1.259141906135779,Candidate 8,1.222370537296048,Candidate 9,1.1012343686137922,Candidate 9,1.1012343686137922
32,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 0,1.0871679445390876,Candidate 9,1.0969378165926709,Candidate 11,1.4249292313928397,Candidate 9,1.0969378165926709,Candidate 13,1.003106078815882
33,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 2,1.3517032689917812,Candidate 12,1.0294302763434529,Candidate 9,1.3217338516971728,Candidate 12,1.0294302763434529,Candidate 12,1.0294302763434529
34,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 2,1.0371893184615113,Candidate 13,1.0439563250377817,Candidate 14,1.1191137465363776,Candidate 13,1.0439563250377817,Candidate 11,1.0
35,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 6,1.3772323777393696,Candidate 12,1.053928554420583,Candidate 7,1.162335457461452,Candidate 12,1.053928554420583,Candidate 12,1.053928554420583
36,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 13,1.17268477334147,Candidate 7,1.806602384755775,Candidate 13,1.17268477334147,Candidate 1,1.021585652161851,Candidate 4,1.0343603073617373
37,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 7,1.1632616779997704,Candidate 7,1.1632616779997704,Candidate 7,1.1632616779997704,Candidate 11,1.0249966884183834,Candidate 11,1.0249966884183834
38,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 2,1.05969224103294,Candidate 11,1.3029854312656868,Candidate 11,1.3029854312656868,Candidate 2,1.05969224103294,Candidate 2,1.05969224103294
39,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 10,1.1025562224210292,Candidate 10,1.1025562224210292,Candidate 10,1.1025562224210292,Candidate 10,1.1025562224210292,Candidate 10,1.1025562224210292
40,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 9,1.2259477604746674,Candidate 14,1.8416049678575273,Candidate 8,1.1735093704465043,Candidate 10,1.0249115301097866,Candidate 13,1.0367621427521154
41,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 8,1.3090876685868391,Candidate 11,1.0,Candidate 8,1.3090876685868391,Candidate 14,1.0161049154113384,Candidate 12,1.0770652342141396
42,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 4,1.3003311498387642,Candidate 9,1.384186662665204,Candidate 13,1.1083133054186158,Candidate 12,1.0514045943955634,Candidate 12,1.0514045943955634
43,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 2,1.1991154243876645,Candidate 13,1.0124760304866365,Candidate 7,1.3055291000941962,Candidate 13,1.0124760304866365,Candidate 13,1.0124760304866365
44,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 0,1.4034503973441042,Candidate 7,1.0811344901994762,Candidate 8,1.2444248022510846,Candidate 14,1.021127421913261,Candidate 14,1.021127421913261
45,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 0,1.1211422518394243,Candidate 14,1.0522618388931295,Candidate 8,1.1779899407686516,Candidate 11,1.0382532985382582,Candidate 11,1.0382532985382582
46,200,15,1D,bimodal,compromise,0.5,Candidate 1,Candidate 1,1.0,Candidate 8,1.7945812701987056,Candidate 10,1.107985033326444,Candidate 11,1.0553094240148269,Candidate 11,1.0553094240148269
47,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 14,1.471091152140156,Candidate 14,1.471091152140156,Candidate 11,1.1141826871180716,Candidate 10,1.0263736531295184,Candidate 10,1.0263736531295184
48,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 11,1.104544807892677,Candidate 11,1.104544807892677,Candidate 11,1.104544807892677,Candidate 11,1.104544807892677,Candidate 11,1.104544807892677
49,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 12,1.1806583531536987,Candidate 11,1.0987598497232598,Candidate 12,1.1806583531536987,Candidate 10,1.0,Candidate 14,1.0004362194691383
0,200,15,1D,bimodal,compromise,0.75,Candidate 9,Candidate 10,1.1072178781948456,Candidate 12,1.0321938575411433,Candidate 10,1.1072178781948456,Candidate 12,1.0321938575411433,Candidate 7,1.0665806464465282
1,200,15,1D,bimodal,compromise,0.75,Candidate 1,Candidate 8,1.1669287413632763,Candidate 11,1.2489270121261158,Candidate 8,1.1669287413632763,Candidate 8,1.1669287413632763,Candidate 8,1.1669287413632763
2,200,15,1D,bimodal,compromise,0.75,Candidate 9,Candidate 8,1.3377907999707375,Candidate 11,1.0614268256495143,Candidate 8,1.3377907999707375,Candidate 11,1.0614268256495143,Candidate 12,1.073707652747749
3,200,15,1D,bimodal,compromise,0.75,Candidate 1,Candidate 11,1.2618677160853233,Candidate 9,1.5365412189326715,Candidate 12,1.1422619959088796,Candidate 7,1.067478274343063,Candidate 7,1.067478274343063
4,200,15,1D,bimodal,compromise,0.75,Candidate 1,Candidate 14,1.2934867613474252,Candidate 8,1.5553759668647449,Candidate 12,1.0872842084375234,Candidate 12,1.0872842084375234,Candidate 12,1.0872842084375234
